CodReg,Regione,Prov,provincia,CODICE,nome strada,UnivCom,comune,Inc,Mor,Fer,Inc2R,IncMezziP
16,Puglia,075,Lecce,SP09601LE,SP 096 -  Squinzano-Casalabate,075079,Squinzano,2,0,2,0,0
16,Puglia,075,Lecce,SP17401LE,SP 174 -  Supersano-Casarano,075081,Supersano,1,0,1,0,0
16,Puglia,075,Lecce,SP17201LE,SP 172 -  Surano-Torrepaduli-Ruffano,075082,Surano,1,0,1,0,0
16,Puglia,075,Lecce,SP04501LE,SP 045 -  Lecce-Surbo,075083,Surbo,1,0,1,0,0
16,Puglia,075,Lecce,SP09301LE,SP 093 -  Surbo-Torre Rinalda,075083,Surbo,2,2,2,0,0
16,Puglia,075,Lecce,SP23601LE,SP 236 -  Surbo-Casalabate,075083,Surbo,1,0,2,0,1
16,Puglia,075,Lecce,SP05401LE,SP 054 -  Taviano-Alezio,075085,Taviano,1,0,1,0,0
16,Puglia,075,Lecce,SP05501LE,SP 055 -  Taviano-Matino,075085,Taviano,1,0,2,0,0
16,Puglia,075,Lecce,SP06801LE,SP 068 -  Casarano-Taviano,075085,Taviano,1,0,1,1,0
16,Puglia,075,Lecce,SP21501LE,SP 215 -  Posto Li Sorci-Torre Sinfonò,075085,Taviano,2,0,2,2,0
16,Puglia,075,Lecce,SP28901LE,SP 289 -  Taviano-Sauli (SP 221),075085,Taviano,1,0,1,0,0
16,Puglia,075,Lecce,SP33001LE,SP 330 -  Taviano-Mancaversa,075085,Taviano,1,0,3,0,0
16,Puglia,075,Lecce,SP35001LE,"SP 350 -  Taviano-Ugento (ex SS 274, vecchia sede)",075085,Taviano,1,0,3,0,0
16,Puglia,075,Lecce,SP00401LE,SP 004 -  Lecce-Novoli-Campi Salentina-Squinzano,075087,Trepuzzi,2,0,3,0,0
16,Puglia,075,Lecce,SP10001LE,SP 100 -  Squinzano-Masseria Cerrate-SP 133 (Casalabate-Torre Rinalda),075087,Trepuzzi,2,0,2,1,2
16,Puglia,075,Lecce,SP29601LE,SP 296 -  Trepuzzi-SP 100,075087,Trepuzzi,1,0,1,0,0
16,Puglia,075,Lecce,SP08101LE,SP 081 -  Vaste-Tricase-Corsano-SS 275 presso Gagliano (Alessano-Leuca),075088,Tricase,3,0,6,1,0
16,Puglia,075,Lecce,SP18401LE,SP 184 -  Tricase (Sant'Eufemia)-SS 275 (Maglie-Leuca),075088,Tricase,1,1,1,1,1
16,Puglia,075,Lecce,SP31301LE,SP 313 -  Tricase-Torre Mito-Andrano,075088,Tricase,1,0,1,0,0
16,Puglia,075,Lecce,SP33501LE,"SP 335 -  Circonvallazione di Tricase (Tangenziale, declassata)",075088,Tricase,2,0,2,0,0
16,Puglia,075,Lecce,SP04301LE,SP 043 -  Alezio-Tuglie-Collepasso,075089,Tuglie,1,0,1,0,0
16,Puglia,075,Lecce,SP05101LE,SP 051 -  Parabita-Tuglie-Sannicola,075089,Tuglie,1,0,1,0,0
16,Puglia,075,Lecce,SP06501LE,SP 065 -  Ugento-Mare,075090,Ugento,3,0,5,0,0
16,Puglia,075,Lecce,SP06601LE,SP 066 -  Ugento-Taurisano,075090,Ugento,1,0,3,0,0
16,Puglia,075,Lecce,SP07201LE,SP 072 -  Ugento-Casarano,075090,Ugento,6,0,7,2,0
16,Puglia,075,Lecce,SP09101LE,SP 091 -  Pescoluse-Torre San Giovanni,075090,Ugento,1,0,2,0,0
16,Puglia,075,Lecce,SP29101LE,SP 291 -  Gemini-Strada Litoranea (SP 091 presso Bufalaria),075090,Ugento,1,0,2,0,0
16,Puglia,075,Lecce,SP32501LE,SP 325 -  SP 065 (Ugento-Torre San Giovanni)-SP 193,075090,Ugento,1,0,1,0,0
16,Puglia,075,Lecce,SP33201LE,SP 332 -  Acquarica-Torre Mozza,075090,Ugento,1,0,3,0,0
16,Puglia,075,Lecce,SP37501LE,SP 375 -  di Cavallino (SS 016-SP 316),075090,Ugento,1,0,2,0,0
16,Puglia,075,Lecce,SP01401LE,SP 014 -  Carmiano-Veglie,075091,Uggiano la Chiesa,1,0,2,0,0
16,Puglia,075,Lecce,SP05601LE,SP 056 -  Poggiardo-Minervino-Uggiano La Chiesa,075091,Uggiano la Chiesa,1,0,1,0,1
16,Puglia,075,Lecce,SP00401LE,SP 004 -  Lecce-Novoli-Campi Salentina-Squinzano,075092,Veglie,1,0,4,0,0
16,Puglia,075,Lecce,SP01401LE,SP 014 -  Carmiano-Veglie,075092,Veglie,4,0,5,2,1
16,Puglia,075,Lecce,SP10901LE,SP 109 -  Boncore-San Pancrazio Salentino (Confine di Brindisi),075092,Veglie,1,0,3,0,0
16,Puglia,075,Lecce,SP37001LE,SP 370 -  Circonvallazione di Veglie,075092,Veglie,4,0,5,2,1
16,Puglia,075,Lecce,SP00101LE,SP 001 -  Lecce-Vernole,075093,Vernole,3,0,4,1,0
16,Puglia,075,Lecce,SP00201LE,SP 002 -  Vernole-Melendugno,075093,Vernole,2,0,4,0,0
16,Puglia,075,Lecce,SP04201LE,SP 042 -  Seclì-Neviano-Collepasso,075093,Vernole,1,0,1,0,0
16,Puglia,075,Lecce,SP22901LE,SP 229 -  Vernole-Pisignano-Lizzanello,075093,Vernole,1,0,2,0,0
16,Puglia,075,Lecce,SP28401LE,SP 284 -  Strudà-Acquarica,075093,Vernole,2,0,3,0,0
16,Puglia,075,Lecce,SP16101LE,SP 161 -  San Cassiano-SS 275 (Maglie-Leuca),075095,San Cassiano,1,0,1,0,0
16,Puglia,075,Lecce,SP02101LE,SP 021 -  Leverano-Salmenta,075097,Porto Cesareo,1,0,5,0,0
16,Puglia,075,Lecce,SP10901LE,SP 109 -  Boncore-San Pancrazio Salentino (Confine di Brindisi),075097,Porto Cesareo,1,0,1,1,0
16,Puglia,075,Lecce,SP11301LE,SP 113 -  Porto Cesareo-SP 110 (Veglie alla San Pancrazio-Boncore),075097,Porto Cesareo,1,0,1,0,0
16,Puglia,075,Lecce,SP28601LE,SP 286 -  Santa Caterina-Sant'Isidoro-Porto Cesareo,075097,Porto Cesareo,3,0,5,0,1
16,Puglia,075,Lecce,SP34001LE,SP 340 -  Porto Cesareo-Torre Lapillo-Punta Prosciutto,075097,Porto Cesareo,7,1,11,2,0
16,Puglia,110,Barletta-Andria-Trani,SP00101BT,SP 001 -  Trani-Andria,110001,Andria,5,0,8,1,3
16,Puglia,110,Barletta-Andria-Trani,SP02201BT,SP 022 -  Barletta-ex SS 098,110001,Andria,1,0,4,0,0
16,Puglia,110,Barletta-Andria-Trani,SP02501BT,SP 025 -  Santa Maria dei Miracoli-Palombaro-SS 093,110001,Andria,1,0,1,0,1
16,Puglia,110,Barletta-Andria-Trani,SP03101BT,SP 031 -  Andria-Troianello-Montegrosso,110001,Andria,2,0,2,1,0
16,Puglia,110,Barletta-Andria-Trani,SP03301BT,SP 033 -  Andria-Bisceglie,110001,Andria,3,0,4,1,0
16,Puglia,110,Barletta-Andria-Trani,SP04301BT,SP 043 -  Galere,110001,Andria,2,0,3,0,0
16,Puglia,110,Barletta-Andria-Trani,SP04701BT,SP 047 -  Piano del Monaco-Ponte Impiso,110001,Andria,2,0,2,0,0
16,Puglia,110,Barletta-Andria-Trani,,strada imprecisata,110001,Andria,1,0,1,0,1
16,Puglia,110,Barletta-Andria-Trani,SP02201BT,SP 022 -  Barletta-ex SS 098,110002,Barletta,2,0,2,1,0
16,Puglia,110,Barletta-Andria-Trani,SP03301BT,SP 033 -  Andria-Bisceglie,110003,Bisceglie,1,0,2,0,0
16,Puglia,110,Barletta-Andria-Trani,SP03401BT,SP 034 -  Bisceglie-SP Ruvo-Corato,110003,Bisceglie,1,0,1,0,0
16,Puglia,110,Barletta-Andria-Trani,SP04001BT,SP 040 -  Canosa di Puglia-Cefalicchio-Samele,110004,Canosa di Puglia,1,0,1,0,0
16,Puglia,110,Barletta-Andria-Trani,,strada imprecisata,110004,Canosa di Puglia,1,0,1,0,0
16,Puglia,110,Barletta-Andria-Trani,SP01401BT,SP 014 -  La Lotta-Margherita di Savoia,110005,Margherita di Savoia,2,0,4,1,0
16,Puglia,110,Barletta-Andria-Trani,,strada imprecisata,110005,Margherita di Savoia,1,0,1,0,1
16,Puglia,110,Barletta-Andria-Trani,SP01701BT,SP 017 -  ex SS 544-Ponte Canosa,110007,San Ferdinando di Puglia,1,0,1,0,0
16,Puglia,110,Barletta-Andria-Trani,SP01801BT,SP 018 -  Ponte Canosa-San Ferdinando di Puglia-Contrada Caprioli,110007,San Ferdinando di Puglia,2,0,4,0,0
16,Puglia,110,Barletta-Andria-Trani,SP04701BT,SP 047 -  Piano del Monaco-Ponte Impiso,110008,Spinazzola,2,0,2,0,0
16,Puglia,110,Barletta-Andria-Trani,SP04901BT,SP 049 -  Paredano,110008,Spinazzola,1,0,2,0,0
16,Puglia,110,Barletta-Andria-Trani,SP05001BT,SP 050 -  Capodacqua 1°,110008,Spinazzola,1,0,2,0,1
16,Puglia,110,Barletta-Andria-Trani,SP00101BT,SP 001 -  Trani-Andria,110009,Trani,15,3,35,1,1
16,Puglia,110,Barletta-Andria-Trani,SP02701BT,SP 027 -  Barletta-Corato,110009,Trani,4,0,6,1,1
16,Puglia,110,Barletta-Andria-Trani,SP03301BT,SP 033 -  Andria-Bisceglie,110009,Trani,15,0,25,1,4
16,Puglia,110,Barletta-Andria-Trani,SP01301BT,SP 013 -  Cerignola-Trinitapoli-Saline,110010,Trinitapoli,4,0,5,0,1
16,Puglia,110,Barletta-Andria-Trani,SP01401BT,SP 014 -  La Lotta-Margherita di Savoia,110010,Trinitapoli,2,0,3,0,0
16,Puglia,110,Barletta-Andria-Trani,SP01501BT,SP 015 -  San Ferdinando di Puglia-Trinitapoli,110010,Trinitapoli,2,2,1,0,0
16,Puglia,110,Barletta-Andria-Trani,SP03301BT,SP 033 -  Andria-Bisceglie,110010,Trinitapoli,1,0,3,0,1
16,Puglia,110,Barletta-Andria-Trani,,strada imprecisata,110010,Trinitapoli,1,0,2,0,0
17,Basilicata,076,Potenza,SP11301PZ,SP 113 -  del Bosco di San Giuliano,076002,Acerenza,1,0,2,0,0
17,Basilicata,076,Potenza,SP00640PZ,"SP 006 -  Appula (1°, 2°, 3° e 4° Tronco)",076007,Avigliano,3,0,10,0,0
17,Basilicata,076,Potenza,SP03001PZ,SP 030 -  di Giuliano,076007,Avigliano,1,0,1,0,1
17,Basilicata,076,Potenza,SP08701PZ,SP 087 -  di Piano del Conte,076007,Avigliano,3,0,5,0,1
17,Basilicata,076,Potenza,SP09201PZ,SP 092 -  Bella-San Cataldo-Avigliano,076007,Avigliano,1,0,1,0,1
17,Basilicata,076,Potenza,SP05101PZ,SP 051 -  di Balvano,076008,Balvano,2,0,5,0,0
17,Basilicata,076,Potenza,SP08301PZ,SP 083 -  di Picerno-Baragiano,076010,Baragiano,1,2,1,0,0
17,Basilicata,076,Potenza,SP00801PZ,SP 008 -  del Vulture,076011,Barile,1,0,1,0,0
17,Basilicata,076,Potenza,SP01401PZ,SP 014 -  Bellese,076012,Bella,2,0,2,1,0
17,Basilicata,076,Potenza,SP09201PZ,SP 092 -  Bella-San Cataldo-Avigliano,076012,Bella,1,0,1,0,0
17,Basilicata,076,Potenza,SP10501PZ,SP 105 -  di Taccone,076023,Castelluccio Superiore,1,0,2,0,0
17,Basilicata,076,Potenza,SP00701PZ,SP 007 -  Agri-Sinni,076026,Castronuovo di Sant'Andrea,1,0,2,1,0
17,Basilicata,076,Potenza,SP00201PZ,SP 002 -  Campana,076029,Corleto Perticara,1,0,1,0,0
17,Basilicata,076,Potenza,SP07501PZ,SP 075 -  Iscalunga-Dragonetti,076032,Filiano,1,0,2,0,0
17,Basilicata,076,Potenza,SP11201PZ,SP 112 -  Scalera-Marmo,076032,Filiano,1,0,3,0,0
17,Basilicata,076,Potenza,SP00401PZ,SP 004 -  del Pollino,076034,Francavilla in Sinni,2,0,2,0,1
17,Basilicata,076,Potenza,SP09601PZ,SP 096 -  Li Cugni,076036,Genzano di Lucania,1,0,1,0,0
17,Basilicata,076,Potenza,SP12301PZ,SP 123 -  Pozzillo-Taccone,076036,Genzano di Lucania,1,0,2,0,0
17,Basilicata,076,Potenza,SP02501PZ,SP 025 -  Tramutola-Grumento,076037,Grumento Nova,1,0,1,0,0
17,Basilicata,076,Potenza,SP02502PZ,SP 025 bis -  Grumentina,076037,Grumento Nova,3,0,6,0,1
17,Basilicata,076,Potenza,SP00201PZ,SP 002 -  Campana,076038,Guardia Perticara,1,0,2,0,0
17,Basilicata,076,Potenza,,strada imprecisata,076038,Guardia Perticara,1,0,2,0,0
17,Basilicata,076,Potenza,SP02601PZ,SP 026 -  Lagonegrese Inferiore,076039,Lagonegro,1,1,0,1,0
17,Basilicata,076,Potenza,SP04601PZ,SP 046 -  della Peschiera,076040,Latronico,1,0,5,0,0
17,Basilicata,076,Potenza,SP00301PZ,SP 003 -  Tirrena,076042,Lauria,3,0,6,0,0
17,Basilicata,076,Potenza,SP12601PZ,SP 126 -  Trasversale di Gaudiano,076043,Lavello,1,0,1,0,0
17,Basilicata,076,Potenza,SP00301PZ,SP 003 -  Tirrena,076044,Maratea,4,0,5,2,0
17,Basilicata,076,Potenza,SP08001PZ,SP 080 -  di Galaino,076045,Marsico Nuovo,2,0,2,0,0
17,Basilicata,076,Potenza,SP08001PZ,SP 080 -  di Galaino,076046,Marsicovetere,1,0,1,1,0
17,Basilicata,076,Potenza,SP01040PZ,"SP 010 -  Venosina (1°, 2°, 3° e 4° Tronco)",076047,Maschito,1,0,1,0,0
17,Basilicata,076,Potenza,SP04801PZ,SP 048 -  del Basso Melfese,076048,Melfi,2,0,2,0,1
17,Basilicata,076,Potenza,SP11101PZ,SP 111 -  Madama Laura,076048,Melfi,1,0,1,0,1
17,Basilicata,076,Potenza,SP14901PZ,SP 149 -  Melfi-Sata,076048,Melfi,2,0,4,0,1
17,Basilicata,076,Potenza,SP01901PZ,SP 019 -  Moliternese,076050,Moliterno,1,0,1,0,0
17,Basilicata,076,Potenza,SP12301PZ,SP 123 -  Pozzillo-Taccone,076056,Oppido Lucano,1,0,1,0,0
17,Basilicata,076,Potenza,SP00801PZ,SP 008 -  del Vulture,076057,Palazzo San Gervasio,1,0,3,0,0
17,Basilicata,076,Potenza,SP00501PZ,SP 005 -  della Sellata,076062,Pignola,1,0,1,0,0
17,Basilicata,076,Potenza,SP00501PZ,SP 005 -  della Sellata,076063,Potenza,3,0,6,0,0
17,Basilicata,076,Potenza,SP03001PZ,SP 030 -  di Giuliano,076063,Potenza,3,0,10,0,0
17,Basilicata,076,Potenza,SP09201PZ,SP 092 -  Bella-San Cataldo-Avigliano,076063,Potenza,2,0,4,0,0
17,Basilicata,076,Potenza,SP12901PZ,SP 129 -  Masseria Liuzzi,076065,Rapone,1,0,5,0,0
17,Basilicata,076,Potenza,SP08701PZ,SP 087 -  di Piano del Conte,076066,Rionero in Vulture,1,0,3,0,0
17,Basilicata,076,Potenza,SP00401PZ,SP 004 -  del Pollino,076070,Rotonda,2,0,4,0,0
17,Basilicata,076,Potenza,SP02801PZ,SP 028 -  Calabra,076070,Rotonda,1,0,1,1,0
17,Basilicata,076,Potenza,SP00701PZ,SP 007 -  Agri-Sinni,076074,San Chirico Raparo,1,0,1,0,0
17,Basilicata,076,Potenza,SP12901PZ,SP 129 -  Masseria Liuzzi,076076,San Fele,2,0,3,0,0
17,Basilicata,076,Potenza,SP00701PZ,SP 007 -  Agri-Sinni,076077,San Martino d'Agri,1,0,2,1,0
17,Basilicata,076,Potenza,SP01201PZ,SP 012 -  Vietrese,076079,Sant'Angelo Le Fratte,1,0,1,1,0
17,Basilicata,076,Potenza,SP13301PZ,SP 133 -  di Sant'Arcangelo,076080,Sant'Arcangelo,1,0,1,0,0
17,Basilicata,076,Potenza,,strada imprecisata,076083,Satriano di Lucania,1,0,1,0,0
17,Basilicata,076,Potenza,ssn00901PZ,ex SS 104 Sapri-Ionio (vecchia sede),076085,Senise,1,0,1,0,0
17,Basilicata,076,Potenza,SP00801PZ,SP 008 -  del Vulture,076095,Venosa,1,0,1,0,0
17,Basilicata,076,Potenza,SP01040PZ,"SP 010 -  Venosina (1°, 2°, 3° e 4° Tronco)",076095,Venosa,4,2,7,0,0
17,Basilicata,076,Potenza,SP03401PZ,SP 034 -  Pedali-Viggianello,076097,Viggianello,1,0,3,0,0
17,Basilicata,076,Potenza,SP00801PZ,SP 008 -  del Vulture,076099,Ginestra,1,0,2,0,0
17,Basilicata,076,Potenza,SP01040PZ,"SP 010 -  Venosina (1°, 2°, 3° e 4° Tronco)",076099,Ginestra,1,0,1,0,1
17,Basilicata,077,Matera,ssn03401MT,Aliano-Alianello,077002,Aliano,1,0,2,0,0
17,Basilicata,077,Matera,ssn00640MT,"SP 154 (1°, 2°, 3°, 4°, 5° e 6° Tronco)",077003,Bernalda,1,0,1,0,0
17,Basilicata,077,Matera,ssn02701MT,Bernalda-Metaponto Mare,077003,Bernalda,1,1,2,0,1
17,Basilicata,077,Matera,ssn06201MT,Marconia-SS 407 Basentana,077003,Bernalda,1,0,1,1,0
17,Basilicata,077,Matera,ssn01001MT,Ferrandina-Salandra,077008,Ferrandina,2,0,4,0,0
17,Basilicata,077,Matera,ssn00301MT,Matera-Gravina,077014,Matera,4,0,10,0,1
17,Basilicata,077,Matera,ssn01801MT,Matera-Montescaglioso,077014,Matera,1,0,2,1,0
17,Basilicata,077,Matera,ssn05001MT,Matera-Grassano,077014,Matera,5,0,7,2,1
17,Basilicata,077,Matera,,strada imprecisata,077014,Matera,3,0,9,1,0
17,Basilicata,077,Matera,ssn06501MT,Scalo di Montalbano Jonico-SS 103,077016,Montalbano Jonico,2,0,6,0,0
17,Basilicata,077,Matera,,strada imprecisata,077016,Montalbano Jonico,1,0,2,0,0
17,Basilicata,077,Matera,ssn03301MT,Carrera (Montescaglioso-Metaponto),077017,Montescaglioso,1,0,2,0,0
17,Basilicata,077,Matera,ssn09301MT,dalla Strada Nova Siri Scalo-Mare alla SS 106,077018,Nova Siri,1,0,1,1,0
17,Basilicata,077,Matera,ssn10101MT,ex SS 104 Sapri-Ionio (vecchia sede),077018,Nova Siri,2,0,3,0,0
17,Basilicata,077,Matera,ssn00801MT,Pozzitello-Pisticci-San Basilio (Tratto Pisticci-San Basilio),077020,Pisticci,11,0,22,1,2
17,Basilicata,077,Matera,ssn06201MT,Marconia-SS 407 Basentana,077020,Pisticci,1,0,4,0,0
17,Basilicata,077,Matera,ssn00501MT,Tursi-Policoro,077021,Policoro,2,0,3,0,0
17,Basilicata,077,Matera,ssn07701MT,Tursi-Policoro-Lido di Policoro,077021,Policoro,2,0,4,1,0
17,Basilicata,077,Matera,ssn10301MT,SP  A -  Pomarico-Piani Bradano-Metaponto,077022,Pomarico,1,0,1,0,1
17,Basilicata,077,Matera,,strada imprecisata,077023,Rotondella,2,0,3,0,0
17,Basilicata,077,Matera,,strada imprecisata,077026,San Mauro Forte,1,0,1,0,0
17,Basilicata,077,Matera,,strada imprecisata,077027,Stigliano,1,0,2,0,0
17,Basilicata,077,Matera,ssn00501MT,Tursi-Policoro,077029,Tursi,4,0,10,0,0
17,Basilicata,077,Matera,ssn06501MT,Scalo di Montalbano Jonico-SS 103,077031,Scanzano Jonico,3,0,5,0,0
17,Basilicata,077,Matera,ssn09401MT,Abitato di Scanzano-Mare,077031,Scanzano Jonico,2,0,3,1,0
18,Calabria,078,Cosenza,SP03901CS,"SP 039 -  Torremezzo-Bivio Nord Longobardi Marina-Amantea (ex SS 018, vecchia sede)",078013,Belmonte Calabro,1,0,4,1,0
18,Calabria,078,Cosenza,SP23401CS,SP 234 -  Riva Destra Crati (Cosenza-Bivio Luzzi)-Bivio Cavoni-Ponte Mucone-SP 239 (con Diramazioni Petrini e Risicoli),078017,Bisignano,1,0,1,0,0
18,Calabria,078,Cosenza,SP23901CS,SP 239 -  Scalo Mongrassano-Bisignano,078017,Bisignano,1,0,3,0,0
18,Calabria,078,Cosenza,SP16601CS,SP 166 -  Stombi-Garda-Cammarata,078029,Cassano all'Ionio,1,0,1,0,1
18,Calabria,078,Cosenza,SP17201CS,SP 172 -  Salinari 2° e 3°,078029,Cassano all'Ionio,1,0,2,0,0
18,Calabria,078,Cosenza,,strada imprecisata,078030,Castiglione Cosentino,1,0,1,1,0
18,Calabria,078,Cosenza,,strada imprecisata,078031,Castrolibero,1,0,1,0,0
18,Calabria,078,Cosenza,SP17401CS,SP 174 -  Celimarro,078033,Castrovillari,2,0,4,0,0
18,Calabria,078,Cosenza,SP12801CS,SP 128 -  Policastrello,078044,Corigliano Calabro,4,0,7,0,1
18,Calabria,078,Cosenza,SP15901CS,SP 159 -  Torre di Cerchiara-Villapiana-Plataci,078044,Corigliano Calabro,1,0,1,1,0
18,Calabria,078,Cosenza,SP17301CS,SP 173 -  Scavolino (SS 106 bis-SS 106 presso Bruscate),078044,Corigliano Calabro,1,0,5,0,0
18,Calabria,078,Cosenza,SP17701CS,SP 177 -  Acri-San Demetrio Corone-San Mauro,078044,Corigliano Calabro,1,0,2,0,0
18,Calabria,078,Cosenza,SP17801CS,SP 178 -  Mordillo,078044,Corigliano Calabro,1,0,1,0,0
18,Calabria,078,Cosenza,SP03501CS,SP 035 -  SS 107 (San Pietro)-Crocetta (SP 038)-San Fili-Villa Miceli (SS 107),078058,Fuscaldo,1,0,1,0,0
18,Calabria,078,Cosenza,SP03401CS,SP 034 -  ex SS 018 (vecchia sede),078061,Guardia Piemontese,3,0,6,1,1
18,Calabria,078,Cosenza,SP09401CS,SP 094 -  San Fili-San Vincenzo La Costa-Montalto Uffugo-Ponte Male Fabbricato-San Martino di Finita-Bivio SS 019 (Torano)-Varco Bufalo,078066,Lattarico,1,0,2,0,0
18,Calabria,078,Cosenza,SP09901CS,SP 099 -  SS 019-Regina-Bivio SP 094 (SP San Fili)-Varco Bufalo,078066,Lattarico,1,0,1,1,0
18,Calabria,078,Cosenza,SP10201CS,SP 102 -  Annea,078066,Lattarico,1,0,5,0,0
18,Calabria,078,Cosenza,SP23401CS,SP 234 -  Riva Destra Crati (Cosenza-Bivio Luzzi)-Bivio Cavoni-Ponte Mucone-SP 239 (con Diramazioni Petrini e Risicoli),078070,Luzzi,1,1,2,0,0
18,Calabria,078,Cosenza,SP09401CS,SP 094 -  San Fili-San Vincenzo La Costa-Montalto Uffugo-Ponte Male Fabbricato-San Martino di Finita-Bivio SS 019 (Torano)-Varco Bufalo,078081,Montalto Uffugo,1,0,1,0,0
18,Calabria,078,Cosenza,SP10201CS,SP 102 -  Annea,078081,Montalto Uffugo,1,0,1,0,0
18,Calabria,078,Cosenza,SP03401CS,SP 034 -  ex SS 018 (vecchia sede),078091,Paola,1,0,1,1,0
18,Calabria,078,Cosenza,SP08601CS,SP 086 -  Bivio Boschi-Marano Marchesato-Ponte Canaletta,078102,Rende,1,0,1,0,0
18,Calabria,078,Cosenza,SP23401CS,SP 234 -  Riva Destra Crati (Cosenza-Bivio Luzzi)-Bivio Cavoni-Ponte Mucone-SP 239 (con Diramazioni Petrini e Risicoli),078106,Rose,2,0,2,0,1
18,Calabria,078,Cosenza,SP03801CS,SP 038 -  San Lucido-Falconara-Crocetta,078122,San Lucido,1,0,1,0,1
18,Calabria,078,Cosenza,SP08201CS,SP 082 -  Rizzuto di Mendicino,078122,San Lucido,1,0,2,0,1
18,Calabria,078,Cosenza,SP09401CS,SP 094 -  San Fili-San Vincenzo La Costa-Montalto Uffugo-Ponte Male Fabbricato-San Martino di Finita-Bivio SS 019 (Torano)-Varco Bufalo,078123,San Marco Argentano,1,0,1,0,0
18,Calabria,078,Cosenza,SP12301CS,SP 123 -  Roggiano Scalo-San Sosti,078123,San Marco Argentano,1,0,1,0,0
18,Calabria,078,Cosenza,SP00401CS,SP 004 -  Santa Domenica Talao,078125,San Nicola Arcella,1,0,2,0,0
18,Calabria,078,Cosenza,SP23401CS,SP 234 -  Riva Destra Crati (Cosenza-Bivio Luzzi)-Bivio Cavoni-Ponte Mucone-SP 239 (con Diramazioni Petrini e Risicoli),078127,San Pietro in Guarano,2,0,4,1,0
18,Calabria,078,Cosenza,SP27101CS,SP 271 -  della Piana,078136,Saracena,2,0,6,0,1
18,Calabria,078,Cosenza,SP10601CS,SP 106 -  Torano Castello,078148,Torano Castello,1,0,1,1,0
18,Calabria,078,Cosenza,SP10701CS,SP 107 -  SS 019-Sartano,078148,Torano Castello,1,0,1,0,0
18,Calabria,078,Cosenza,SP01301CS,SP 013 -  di Aieta,078149,Tortora,1,0,1,0,0
18,Calabria,079,Catanzaro,SP00401CZ,SP 004 -  SS 106-Mesoraca,079012,Botricello,1,0,6,0,0
18,Calabria,079,Catanzaro,SP04901CZ,SP 049 -  SS 384-SS 280,079017,Caraffa di Catanzaro,1,0,1,1,0
18,Calabria,079,Catanzaro,SP01301CZ,SP 013 -  Piè Sala-Sellia,079023,Catanzaro,2,0,2,1,0
18,Calabria,079,Catanzaro,SP01701CZ,SP 017 -  Siano-SS 109 bis,079023,Catanzaro,9,0,17,0,2
18,Calabria,079,Catanzaro,SP04001CZ,SP 040 -  Gimigliano-Tiriolo,079023,Catanzaro,1,0,1,0,0
18,Calabria,079,Catanzaro,SP04301CZ,SP 043 -  SS 019 dir-Miglierina,079023,Catanzaro,1,0,1,0,0
18,Calabria,079,Catanzaro,SP04801CZ,SP 048 -  Longitudinale del Fiume Corace (SS 280-SS 106),079023,Catanzaro,11,0,22,0,1
18,Calabria,079,Catanzaro,SP10901CZ,SP 109 -  del Bozzolificio,079023,Catanzaro,2,0,5,0,0
18,Calabria,079,Catanzaro,SP15701CZ,SP 157 -  Santa Maria di Catanzaro-Catanzaro,079023,Catanzaro,1,0,1,1,0
18,Calabria,079,Catanzaro,SP08901CZ,SP 089 -  SP Cortale-Caraffa-SP per Vena di Maida,079034,Cortale,1,0,1,0,0
18,Calabria,079,Catanzaro,SP11401CZ,SP 114 -  Curinga-SS 018,079039,Curinga,2,0,2,1,0
18,Calabria,079,Catanzaro,SP12801CZ,SP 128 -  Ponte Turriti-S. Andrea,079042,Davoli,1,0,1,0,0
18,Calabria,079,Catanzaro,SP06401CZ,SP 064 -  Motta S. Lucia-Arena Bianca,079043,Decollatura,2,0,4,0,0
18,Calabria,079,Catanzaro,SP08301CZ,SP 083 -  Feroleto Antico-Angoli,079048,Feroleto Antico,1,0,3,0,0
18,Calabria,079,Catanzaro,SP08501CZ,SP 085 -  Feroleto Antico-SS 018 dir,079048,Feroleto Antico,1,0,2,0,0
18,Calabria,079,Catanzaro,SP16901CZ,SP 169 -,079048,Feroleto Antico,1,0,1,0,0
18,Calabria,079,Catanzaro,SP14801CZ,SP 148 -  Gagliato-Diramazione per Satriano,079055,Gagliato,1,0,1,0,0
18,Calabria,079,Catanzaro,SP03401CZ,SP 034 -  SS 019-SS 109,079058,Gimigliano,2,0,3,0,0
18,Calabria,079,Catanzaro,SP08901CZ,SP 089 -  SP Cortale-Caraffa-SP per Vena di Maida,079059,Girifalco,1,0,1,0,0
18,Calabria,079,Catanzaro,SP09201CZ,SP 092 -  Fossa del Lupo-SP Caraffa-Girifalco,079059,Girifalco,2,0,3,0,0
18,Calabria,079,Catanzaro,SP14501CZ,SP 145 -  SS 382-Confine di Vibo Valentia,079059,Girifalco,1,0,4,0,0
18,Calabria,079,Catanzaro,SP10101CZ,SP 101 -  dello Zinnavo,079060,Gizzeria,1,0,1,0,1
18,Calabria,079,Catanzaro,SP14101CZ,SP 141 -  Guardavalle Scalo-Guardavalle,079061,Guardavalle,2,0,6,0,0
18,Calabria,079,Catanzaro,SP08701CZ,SP 087 -  SS 280 (Bivio S. Ippolito)-SS 019 dir,079069,Maida,1,0,1,0,0
