CodReg,REGIONE,Prov,provincia,CODICE,nome strada,UnivCom,comune,Inc,Mor,Fer,N_Vei,Inc2R,IncMezziP
20,Sardegna,090,Sassari,SP04401SS,SP 044 -  Accesso Aereoporto Fertilia,090003,Alghero,5,0,7,9,2,1
20,Sardegna,090,Sassari,SP05501SS,SP 055 -  Porto Conte-Capo Caccia,090003,Alghero,2,0,4,4,0,1
20,Sardegna,090,Sassari,SP05502SS,SP 055 bis -  S. Maria La Palma-Baia di Conte,090003,Alghero,3,0,4,6,2,0
20,Sardegna,090,Sassari,-,strada imprecisata,090006,Arzachena,1,0,3,3,0,0
20,Sardegna,090,Sassari,SP01301OT,SP 013 -  Arzachena-Cannigione,090006,Arzachena,3,1,6,5,1,0
20,Sardegna,090,Sassari,SP01401OT,SP 014 -  Crisciuleddu-Luogosanto-Arzachena,090006,Arzachena,5,2,3,7,1,0
20,Sardegna,090,Sassari,SP05901OT,SP 059 -  SS 125 (Molini di Arzachena)-Porto Cervo-Baja Sardinia-SP 059 (Cascioni),090006,Arzachena,13,0,22,23,4,2
20,Sardegna,090,Sassari,SP07301OT,SP 073 -  SS 125-San Pantaleo (Svincolo SP 059),090006,Arzachena,3,0,3,5,0,0
20,Sardegna,090,Sassari,SP09401OT,SP 094 -  Panoramica di Cugnana,090006,Arzachena,3,0,4,5,1,1
20,Sardegna,090,Sassari,SP16201SS,SP 162 -  Occhetta-Tribides,090006,Arzachena,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP04102SS,SP 041 bis -  Siligo-Banari-Ittiri,090007,Banari,1,1,0,1,0,0
20,Sardegna,090,Sassari,SP12801SS,SP 128 -  Torralba-Bonnanaro-Bivio Siligo-Raccordo alla SS 128 bis,090011,Bonnanaro,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP04301SS,SP 043 -  Bonorva-Monte Pisanu-Bivio Bono-Ittireddu,090013,Bonorva,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP03001SS,SP 030 -  Bonnanaro-Borutta-Innesto SS 131 bis,090015,Borutta,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP13601OT,SP 136 -  Luras-Rio Piattu,090021,Calangianus,2,0,3,3,0,0
20,Sardegna,090,Sassari,SP01341SS,SP 013/M -  Panoramica di Castelsardo,090023,Castelsardo,2,0,4,3,0,1
20,Sardegna,090,Sassari,SP06801SS,SP 068 -  La Rimessa-Ploaghe-Chiaramonti,090026,Codrongianos,1,0,1,2,1,0
20,Sardegna,090,Sassari,SP07801SS,SP 078 -  Bottida-Burgos-Esporlatu-SS 128 bis,090026,Codrongianos,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP11101SS,SP 111 -  Esporlatu-Bolotana-Campeda,090028,Esporlatu,1,0,1,2,1,0
20,Sardegna,090,Sassari,SP01541SS,SP 015/M -  Sassari-Ittiri,090033,Ittiri,6,0,11,12,1,0
20,Sardegna,090,Sassari,SP04102SS,SP 041 bis -  Siligo-Banari-Ittiri,090033,Ittiri,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP05301OT,SP 053 -  Guardia Vecchia-Spalmatore (con Diramazione per il Cimitero),090035,La Maddalena,1,0,2,2,1,0
20,Sardegna,090,Sassari,SP11401OT,SP 114 -  Guardia Vecchia-I Colmi-Cala Francese-Punta Nera-Guardia Vecchia,090035,La Maddalena,2,0,3,4,0,0
20,Sardegna,090,Sassari,SP01401OT,SP 014 -  Crisciuleddu-Luogosanto-Arzachena,090036,Luogosanto,1,0,5,3,0,0
20,Sardegna,090,Sassari,SP01001OT,SP 010 -  Bivio SS 127-Luras-Sfossato,090037,Luras,1,0,2,2,1,0
20,Sardegna,090,Sassari,SP13601OT,SP 136 -  Luras-Rio Piattu,090037,Luras,4,0,5,5,0,1
20,Sardegna,090,Sassari,SP06301SS,SP 063 -  Bivio SS 128 bis-Chilivani-Casa Figos,090042,Mores,1,0,2,2,1,0
20,Sardegna,090,Sassari,SP00301SS,SP 003 -  Molafà-Tissi-Ossi-Florinas-La Rimessa,090043,Muros,2,0,6,2,0,0
20,Sardegna,090,Sassari,SP00401SS,SP 004 -  Scala Erre-Monteferro-Canaglia-Palmadula,090047,Olbia,2,0,3,5,1,0
20,Sardegna,090,Sassari,SP01441OT,SP 014/M -  Strada di Allacciamento Porto di Olbia-Viabilità Esterna (Sopraelevata Sud),090047,Olbia,10,0,19,22,4,0
20,Sardegna,090,Sassari,SP01601OT,SP 016 -  Olbia-Golfo Aranci,090047,Olbia,3,0,5,5,0,0
20,Sardegna,090,Sassari,SP02401OT,SP 024 -  Mazzinaiu-Padru-Loiri-Olbia,090047,Olbia,3,0,7,5,0,0
20,Sardegna,090,Sassari,SP03802OT,SP 038 bis -  SP 038 (Monte Pino)-SS 127 (Maccia Manna),090047,Olbia,1,0,2,2,0,1
20,Sardegna,090,Sassari,SP07301OT,SP 073 -  SS 125-San Pantaleo (Svincolo SP 059),090047,Olbia,11,0,16,21,2,2
20,Sardegna,090,Sassari,SP08201OT,SP 082 -  Panoramica Olbia-Golfo Aranci,090047,Olbia,6,1,6,10,3,1
20,Sardegna,090,Sassari,SP09401OT,SP 094 -  Panoramica di Cugnana,090047,Olbia,3,2,4,6,1,0
20,Sardegna,090,Sassari,SP01901SS,SP 019 -  Cantoniera Rudas-Olmedo-Bivio SS 291,090048,Olmedo,1,0,2,1,0,0
20,Sardegna,090,Sassari,SP01902SS,SP 019 bis -  Bonassai-Olmedo,090048,Olmedo,1,0,2,3,1,0
20,Sardegna,090,Sassari,SP00301SS,SP 003 -  Molafà-Tissi-Ossi-Florinas-La Rimessa,090051,Ossi,1,1,2,2,0,0
20,Sardegna,090,Sassari,SP09701SS,SP 097 -  Ossi-S. Maria di Cea-Chiesa S. Antonio,090051,Ossi,1,0,2,2,0,0
20,Sardegna,090,Sassari,SP00101SS,SP 001 -  Ozieri-Chilivani-Cantoniera Mesu e Rios,090052,Ozieri,6,0,9,9,1,0
20,Sardegna,090,Sassari,SP06301SS,SP 063 -  Bivio SS 128 bis-Chilivani-Casa Figos,090052,Ozieri,3,0,3,4,0,0
20,Sardegna,090,Sassari,SP03201SS,SP 032 -  Accesso a Osidda,090055,Pattada,1,0,3,1,0,0
20,Sardegna,090,Sassari,SP08501SS,SP 085 -  Variante alla SS 128 bis (Pattada),090055,Pattada,1,0,3,1,0,0
20,Sardegna,090,Sassari,SP09201SS,SP 092 -  Perfugas-S. Maria Coghinas,090056,Perfugas,1,0,2,1,1,0
20,Sardegna,090,Sassari,SP02501SS,SP 025 -  S. Giacomo-Sorso-Li Pidriazzi-Innesto SS 131,090058,Porto Torres,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP03401SS,SP 034 -  Porto Torres-Stintino-La Pelosa,090058,Porto Torres,3,0,4,5,1,0
20,Sardegna,090,Sassari,SP04201SS,SP 042 -  Due Mari,090058,Porto Torres,2,0,3,3,0,0
20,Sardegna,090,Sassari,SP08101SS,SP 081 -  Litoranea SS 200 (Marina di Sorso)-Platamona-Porto Torres,090058,Porto Torres,2,0,2,3,1,0
20,Sardegna,090,Sassari,SP01201SS,SP 012 -  Bivio SS 127 bis (Scala Cavalli)-Diga Cuga Putifigari-Villanova-Confine di Nuoro,090060,Putifigari,2,1,2,4,1,1
20,Sardegna,090,Sassari,SP00501OT,SP 005 -  Padulo-Aglientu-Vignola Mare,090062,Aglientu,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP09001SS,SP 090 -  Castelsardo-Santa Teresa di Gallura (con Diramazione per Badesi),090062,Aglientu,2,0,11,5,0,0
20,Sardegna,090,Sassari,SP09001SS,SP 090 -  Castelsardo-Santa Teresa di Gallura (con Diramazione per Badesi),090063,Santa Teresa Gallura,4,1,3,9,3,0
20,Sardegna,090,Sassari,SP01341SS,SP 013/M -  Panoramica di Castelsardo,090064,Sassari,1,0,1,3,1,0
20,Sardegna,090,Sassari,SP01501SS,SP 015 -  S. Vittoria-Tergu-S. Giuseppe,090064,Sassari,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP01541SS,SP 015/M -  Sassari-Ittiri,090064,Sassari,4,0,6,7,0,0
20,Sardegna,090,Sassari,SP01801SS,SP 018 -  Sassari-Palmadula-Argentiera,090064,Sassari,2,0,2,3,1,0
20,Sardegna,090,Sassari,SP02501SS,SP 025 -  S. Giacomo-Sorso-Li Pidriazzi-Innesto SS 131,090064,Sassari,3,0,4,4,1,0
20,Sardegna,090,Sassari,SP03401SS,SP 034 -  Porto Torres-Stintino-La Pelosa,090064,Sassari,1,0,2,2,0,0
20,Sardegna,090,Sassari,SP04201SS,SP 042 -  Due Mari,090064,Sassari,2,0,2,2,0,0
20,Sardegna,090,Sassari,SP05601SS,SP 056 -  Bancali-Abba Currente,090064,Sassari,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP06001SS,SP 060 -  Latte Dolce-Buddi Buddi-Mare,090064,Sassari,6,0,6,9,3,2
20,Sardegna,090,Sassari,SP08101SS,SP 081 -  Litoranea SS 200 (Marina di Sorso)-Platamona-Porto Torres,090064,Sassari,2,0,2,3,1,0
20,Sardegna,090,Sassari,SP09301SS,SP 093 -  Strada dell'Appiu,090064,Sassari,1,0,2,2,0,1
20,Sardegna,090,Sassari,ssn00801SS,"della Nurra (ex SS 291, vecchia sede)",090064,Sassari,1,0,1,1,0,0
20,Sardegna,090,Sassari,ssn00901SS,"Sassari-Porto Torres (ex SS 131, vecchia sede)",090064,Sassari,16,1,22,39,3,5
20,Sardegna,090,Sassari,SP07201SS,SP 072 -  Osilo-Sennori,090067,Sennori,1,0,1,1,1,0
20,Sardegna,090,Sassari,SP02501SS,SP 025 -  S. Giacomo-Sorso-Li Pidriazzi-Innesto SS 131,090069,Sorso,3,0,5,6,1,1
20,Sardegna,090,Sassari,SP08101SS,SP 081 -  Litoranea SS 200 (Marina di Sorso)-Platamona-Porto Torres,090069,Sorso,9,0,20,12,0,1
20,Sardegna,090,Sassari,SP00501OT,SP 005 -  Padulo-Aglientu-Vignola Mare,090070,Tempio Pausania,3,0,7,4,1,0
20,Sardegna,090,Sassari,SP02101SS,SP 021 -  Cabu Abbas-Stazione di Torralba-SP Bonorva-Monte Pisano (S. Lucia),090073,Torralba,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP03901OT,SP 039 -  Trinità-Isola Rossa,090074,Trinità Agultu Vignola,2,0,4,4,0,0
20,Sardegna,090,Sassari,SP07401SS,SP 074 -  Aggius-Trinità d'Agultu-Badesi-Viddalba,090074,Trinità Agultu Vignola,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP09001SS,SP 090 -  Castelsardo-Santa Teresa di Gallura (con Diramazione per Badesi),090074,Trinità Agultu Vignola,4,0,13,8,1,0
20,Sardegna,090,Sassari,SP10301SS,SP 103 -  Tula-Baesia,090075,Tula,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP01201SS,SP 012 -  Bivio SS 127 bis (Scala Cavalli)-Diga Cuga Putifigari-Villanova-Confine di Nuoro,090076,Uri,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP04101SS,SP 041 -  SS 127 bis Circonvallazione-Uri-Sassari-Ittiri,090076,Uri,2,1,1,2,0,0
20,Sardegna,090,Sassari,SP01541SS,SP 015/M -  Sassari-Ittiri,090077,Usini,1,0,2,2,1,0
20,Sardegna,090,Sassari,SP02801SS,SP 028 -  Bivio SS 127 bis-Usini,090077,Usini,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP01201SS,SP 012 -  Bivio SS 127 bis (Scala Cavalli)-Diga Cuga Putifigari-Villanova-Confine di Nuoro,090078,Villanova Monteleone,2,0,4,3,0,0
20,Sardegna,090,Sassari,SP10501SS,SP 105 -  Alghero-Bosa,090078,Villanova Monteleone,1,0,1,2,1,0
20,Sardegna,090,Sassari,SP01341SS,SP 013/M -  Panoramica di Castelsardo,090079,Valledoria,1,0,2,2,0,0
20,Sardegna,090,Sassari,SP09001SS,SP 090 -  Castelsardo-Santa Teresa di Gallura (con Diramazione per Badesi),090079,Valledoria,4,0,6,6,2,0
20,Sardegna,090,Sassari,SP03801OT,SP 038 -  Bivio SS 427 (Rio Piatu)-Priatu-Strada Comunale di Accesso ad Olbia,090080,Telti,2,0,5,2,1,0
20,Sardegna,090,Sassari,SP03802OT,SP 038 bis -  SP 038 (Monte Pino)-SS 127 (Maccia Manna),090080,Telti,2,0,2,2,0,0
20,Sardegna,090,Sassari,SP07401SS,SP 074 -  Aggius-Trinità d'Agultu-Badesi-Viddalba,090081,Badesi,2,1,3,3,1,0
20,Sardegna,090,Sassari,SP09001SS,SP 090 -  Castelsardo-Santa Teresa di Gallura (con Diramazione per Badesi),090081,Badesi,2,0,2,4,1,0
20,Sardegna,090,Sassari,SP05801SS,SP 058 -  Viddalba-Cantoniera Juncu,090082,Viddalba,1,0,1,2,0,1
20,Sardegna,090,Sassari,SP01601OT,SP 016 -  Olbia-Golfo Aranci,090083,Golfo Aranci,2,0,2,2,0,0
20,Sardegna,090,Sassari,SP08201OT,SP 082 -  Panoramica Olbia-Golfo Aranci,090083,Golfo Aranci,2,0,2,3,1,0
20,Sardegna,090,Sassari,SP02401OT,SP 024 -  Mazzinaiu-Padru-Loiri-Olbia,090084,Loiri Porto San Paolo,3,0,7,3,0,0
20,Sardegna,090,Sassari,SP06601OT,SP 066 -  Zappali-Frazione Enas-Stazione Ferroviaria di Enas,090084,Loiri Porto San Paolo,2,1,1,3,0,1
20,Sardegna,090,Sassari,SP08701OT,SP 087 -  Bivio Loiri-Santa Giusta-Vaccileddi,090084,Loiri Porto San Paolo,1,0,1,2,0,1
20,Sardegna,090,Sassari,SP03801OT,SP 038 -  Bivio SS 427 (Rio Piatu)-Priatu-Strada Comunale di Accesso ad Olbia,090085,Sant'Antonio di Gallura,2,1,2,4,0,1
20,Sardegna,090,Sassari,SP09201SS,SP 092 -  Perfugas-S. Maria Coghinas,090087,Santa Maria Coghinas,1,1,0,1,0,0
20,Sardegna,090,Sassari,SP00201SS,SP 002 -  Perfugas-Erula-Sa Mela-Tula-SS 597,090088,Erula,2,0,3,2,1,0
20,Sardegna,090,Sassari,SP07501SS,SP 075 -  Chiaramonti-Erula,090088,Erula,1,0,1,2,0,0
20,Sardegna,090,Sassari,SP03401SS,SP 034 -  Porto Torres-Stintino-La Pelosa,090089,Stintino,2,0,5,3,0,0
20,Sardegna,090,Sassari,SP02401OT,SP 024 -  Mazzinaiu-Padru-Loiri-Olbia,090090,Padru,1,0,4,3,0,0
20,Sardegna,090,Sassari,SP11001OT,SP 110 -  Padru-San Teodoro,090090,Padru,1,0,1,1,0,0
20,Sardegna,090,Sassari,SP00101SS,SP 001 -  Ozieri-Chilivani-Cantoniera Mesu e Rios,090091,Budoni,2,0,4,4,1,0
20,Sardegna,090,Sassari,SP00541OT,SP 005 -  San Teodoro-Lucione-Liscopi (SP 110-SS 125),090092,San Teodoro,1,0,2,1,0,0
20,Sardegna,090,Sassari,SP11001OT,SP 110 -  Padru-San Teodoro,090092,San Teodoro,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP06101NU,SP 061 -  Atzara-Confine di Oristano (Samugheo),091003,Atzara,3,0,3,3,1,0
20,Sardegna,091,Nuoro,ssn00101NU,Sarule-Bivio SP 022 (Monte Gonare),091005,Bari Sardo,1,0,2,2,0,0
20,Sardegna,091,Nuoro,SP05001NU,SP 050 -  Cantoniera Sant'Anna (SP 003)-Lodè-Mamone-Bivio SS 389 (Bitti),091009,Bitti,1,0,1,1,0,1
20,Sardegna,091,Nuoro,SP01701NU,SP 017 -  SS 131 (Campeda)-Bolotana-Ottana-Bivio SS 128 (Sarule),091010,Bolotana,4,0,5,7,1,1
20,Sardegna,091,Nuoro,SP03301NU,SP 033 -  Bivio SS 131 (Borore)-Dualchi-Noragugume-Confine di Sassari (Ponte Tirso),091011,Borore,1,0,2,2,0,0
20,Sardegna,091,Nuoro,ssn01301NU,"ex SS 131 (tratto Macomer-Borore, vecchia sede)",091011,Borore,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP00701NU,SP 007 -  Fonni-Desulo,091016,Desulo,1,0,2,2,0,0
20,Sardegna,091,Nuoro,SP02601NU,SP 026 -  Cala Gonone-SS 125,091017,Dorgali,3,1,2,4,3,0
20,Sardegna,091,Nuoro,SP03801NU,SP 038 -  Lula (SP 003)-Bivio SS 131 dir/centr-Bivio SS 129-Bivio SS 125 (Dorgali),091017,Dorgali,1,0,4,2,0,0
20,Sardegna,091,Nuoro,SP02501NU,SP 025 -  Bivio SP 038-Onifai-Irgoli-Loculi-Bivio SS 125 (Orosei),091033,Irgoli,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP01101OG,SP 011 -  SS 198-Osini-Ulassai-Jerzu-SS 125,091035,Jerzu,1,1,0,1,0,0
20,Sardegna,091,Nuoro,ssn00401NU,Borore-Santu Lussurgiu,091037,Lanusei,3,0,3,5,1,1
20,Sardegna,091,Nuoro,SP03201NU,SP 032 -  Bivio SS 129-Lei,091038,Lei,1,0,1,2,0,0
20,Sardegna,091,Nuoro,ssn00401NU,Borore-Santu Lussurgiu,091039,Loceri,1,0,4,1,0,0
20,Sardegna,091,Nuoro,SP02501NU,SP 025 -  Bivio SP 038-Onifai-Irgoli-Loculi-Bivio SS 125 (Orosei),091040,Loculi,1,0,1,2,0,1
20,Sardegna,091,Nuoro,SP04501NU,SP 045 -  Nuoro-Siniscola (strada parallela alla SS 131 dir/centr),091040,Loculi,1,0,1,1,1,0
20,Sardegna,091,Nuoro,SP05001NU,SP 050 -  Cantoniera Sant'Anna (SP 003)-Lodè-Mamone-Bivio SS 389 (Bitti),091041,Lodè,1,0,1,2,0,0
20,Sardegna,091,Nuoro,SP03801NU,SP 038 -  Lula (SP 003)-Bivio SS 131 dir/centr-Bivio SS 129-Bivio SS 125 (Dorgali),091043,Lula,1,0,1,1,1,0
20,Sardegna,091,Nuoro,SP07301NU,SP 073 -  Bitti-Sologo,091043,Lula,1,0,1,2,0,0
20,Sardegna,091,Nuoro,SP04301NU,SP 043 -  Macomer-Confine di Oristano (Santu Lussurgiu),091044,Macomer,1,0,1,1,0,0
20,Sardegna,091,Nuoro,ssn01201NU,"ex SS 129 (tratto Silanus-Bortigali, vecchia sede)",091044,Macomer,2,0,3,3,0,0
20,Sardegna,091,Nuoro,SP03301NU,SP 033 -  Bivio SS 131 (Borore)-Dualchi-Noragugume-Confine di Sassari (Ponte Tirso),091050,Noragugume,1,1,0,1,0,0
20,Sardegna,091,Nuoro,-,strada imprecisata,091051,Nuoro,2,0,4,5,0,0
20,Sardegna,091,Nuoro,SP04501NU,SP 045 -  Nuoro-Siniscola (strada parallela alla SS 131 dir/centr),091051,Nuoro,1,0,1,1,1,0
20,Sardegna,091,Nuoro,SP05801NU,SP 058 -  Nuoro-Orgosolo,091051,Nuoro,4,0,6,8,0,0
20,Sardegna,091,Nuoro,SP02201NU,SP 022 -  Nuoro (Bivio SS 129)-Oliena-Orgosolo-Mamoiada-Bivio SS 128 (Sarule),091055,Oliena,2,0,4,6,0,0
20,Sardegna,091,Nuoro,SP04601NU,SP 046 -  Oliena-Casa Spanu (Bivio SP 038),091055,Oliena,3,0,5,5,0,0
20,Sardegna,091,Nuoro,SP02901NU,"SP 029 -  Nuova SP 029 (SS 128-Ollolai-SP 004, presso la Diga Cucchinadorza)",091056,Ollolai,1,0,3,2,0,0
20,Sardegna,091,Nuoro,SP03601NU,SP 036 -  Olzai (SP 004)-Confine di Oristano (Sedilo),091057,Olzai,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP02501NU,SP 025 -  Bivio SP 038-Onifai-Irgoli-Loculi-Bivio SS 125 (Orosei),091059,Onifai,1,0,1,2,0,0
20,Sardegna,091,Nuoro,SP05801NU,SP 058 -  Nuoro-Orgosolo,091062,Orgosolo,2,1,4,5,0,0
20,Sardegna,091,Nuoro,SP07501NU,SP 075 -  Ortueri-Confine di Oristano (Samugheo),091066,Ortueri,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP01701NU,SP 017 -  SS 131 (Campeda)-Bolotana-Ottana-Bivio SS 128 (Sarule),091070,Ottana,1,0,3,2,0,0
20,Sardegna,091,Nuoro,SP02401NU,SP 024 -  La Caletta-Torpè-Bivio Concas-Confine di Olbia (Brunella),091073,Posada,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP01701NU,SP 017 -  SS 131 (Campeda)-Bolotana-Ottana-Bivio SS 128 (Sarule),091077,Sarule,3,0,3,4,0,0
20,Sardegna,091,Nuoro,SP00301NU,SP 003 -  Bitti-Onanì-Lula-Cantoniera Sant'Anna-Siniscola-La Caletta-Bivio SS 125 (Santa Lucia),091085,Siniscola,6,1,10,11,3,1
20,Sardegna,091,Nuoro,SP01201NU,"SP 012 -  Bivio SP 045-Bivio SS 125 (Siniscola, Regione Ghiliorro)",091085,Siniscola,3,0,9,6,0,0
20,Sardegna,091,Nuoro,SP04501NU,SP 045 -  Nuoro-Siniscola (strada parallela alla SS 131 dir/centr),091085,Siniscola,1,0,1,2,1,0
20,Sardegna,091,Nuoro,SP05601OG,SP 056 -  SS 125-Lotzorai-Bivio SP 037 (Talana),091088,Talana,3,0,6,6,0,2
20,Sardegna,091,Nuoro,SP02401NU,SP 024 -  La Caletta-Torpè-Bivio Concas-Confine di Olbia (Brunella),091094,Torpè,4,0,7,6,0,0
20,Sardegna,091,Nuoro,SP05501OG,SP 055 -  SS 125-Ardali-Triei,091097,Triei,2,0,2,4,1,0
20,Sardegna,091,Nuoro,SP03701OG,SP 037 -  Cantoniera Giustizieri-Urzulei-Talana,091099,Urzulei,1,0,1,1,0,0
20,Sardegna,091,Nuoro,SP02701OG,SP 027 -  SS 389-Villagrande-SS 198,091101,Villagrande Strisaili,4,0,12,8,0,0
20,Sardegna,092,Cagliari,SP00201CA,SP 002 -  SS 131-SS 130-Dorsale Consortile Industriale-SP 092-Confine Sud Sardegna,092003,Assemini,2,0,4,4,0,0
20,Sardegna,092,Cagliari,SP00801CA,SP 008 -  SS 554 (Monserrato)-Sestu-SS 131-Elmas (SS 130),092003,Assemini,1,0,3,3,0,0
20,Sardegna,092,Cagliari,SP09201CA,SP 092 -  Macchiareddu (Zona Industriale)-SP 002 (Pedemontana),092003,Assemini,1,0,4,5,0,1
20,Sardegna,092,Cagliari,SP01601CA,SP 016 -  Maracalagonis-SS 125,092009,Cagliari,2,0,5,6,1,1
20,Sardegna,092,Cagliari,SP01701CA,SP 017 -  Bivio SP 015-Terra Mala-Confine Sud Sardegna,092009,Cagliari,1,0,2,2,1,0
20,Sardegna,092,Cagliari,SP01704CA,SP 017 quater -  Ippodromo Cagliari-Limite comunale Quartu Sant'Elena,092009,Cagliari,1,0,2,1,0,0
20,Sardegna,092,Cagliari,SP09101CA,SP 091 -  SS 195 (La Maddalena)-Capoterra-SP 001 (Santa Lucia),092011,Capoterra,4,0,9,10,1,0
20,Sardegna,092,Cagliari,SP01501CA,SP 015 -  Selargius-Settimo San Pietro-Sinnai-Maracalagonis-Bivio Sa Funtanedda,092037,Maracalagonis,6,0,10,13,3,0
20,Sardegna,092,Cagliari,SP01601CA,SP 016 -  Maracalagonis-SS 125,092037,Maracalagonis,2,0,3,6,0,1
20,Sardegna,092,Cagliari,SP01701CA,SP 017 -  Bivio SP 015-Terra Mala-Confine Sud Sardegna,092051,Quartu Sant'Elena,16,1,17,28,11,2
20,Sardegna,092,Cagliari,SP01704CA,SP 017 quater -  Ippodromo Cagliari-Limite comunale Quartu Sant'Elena,092051,Quartu Sant'Elena,1,0,3,3,0,0
20,Sardegna,092,Cagliari,SP09501CA,SP 095 -  Bivio Sa Funtanedda-Sant'Isidoro,092051,Quartu Sant'Elena,1,0,3,2,0,0
20,Sardegna,092,Cagliari,SP09601CA,SP 096 -  SS 125-SP 017 (Flumini di Quartu),092051,Quartu Sant'Elena,3,0,4,6,0,0
20,Sardegna,092,Cagliari,SP00801CA,SP 008 -  SS 554 (Monserrato)-Sestu-SS 131-Elmas (SS 130),092068,Selargius,1,0,2,2,0,0
20,Sardegna,092,Cagliari,SP01501CA,SP 015 -  Selargius-Settimo San Pietro-Sinnai-Maracalagonis-Bivio Sa Funtanedda,092068,Selargius,3,0,4,8,1,0
20,Sardegna,092,Cagliari,SP00801CA,SP 008 -  SS 554 (Monserrato)-Sestu-SS 131-Elmas (SS 130),092074,Sestu,2,0,7,4,0,1
20,Sardegna,092,Cagliari,SP01201CA,SP 012 -  SS 387-Settimo San Pietro,092075,Settimo San Pietro,1,0,1,2,0,0
20,Sardegna,092,Cagliari,SP01501CA,SP 015 -  Selargius-Settimo San Pietro-Sinnai-Maracalagonis-Bivio Sa Funtanedda,092075,Settimo San Pietro,7,0,8,15,3,1
20,Sardegna,092,Cagliari,SP01701CA,SP 017 -  Bivio SP 015-Terra Mala-Confine Sud Sardegna,092080,Sinnai,2,0,2,2,1,0
20,Sardegna,092,Cagliari,SP00201CA,SP 002 -  SS 131-SS 130-Dorsale Consortile Industriale-SP 092-Confine Sud Sardegna,092090,Uta,4,0,6,7,0,1
20,Sardegna,092,Cagliari,SP00801CA,SP 008 -  SS 554 (Monserrato)-Sestu-SS 131-Elmas (SS 130),092109,Monserrato,1,0,1,3,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP00701PN,SP 007 -  di Aviano,093004,Aviano,6,0,6,11,4,1
06,Friuli-Venezia Giulia,093,Pordenone,SP02901PN,SP 029 -  Pedemontana Occidentale,093004,Aviano,6,0,9,9,1,0
06,Friuli-Venezia Giulia,093,Pordenone,SP05201PN,SP 052 -  di Castel d’Aviano,093004,Aviano,2,0,2,4,0,1
06,Friuli-Venezia Giulia,093,Pordenone,-,strada imprecisata,093005,Azzano Decimo,3,0,4,3,1,0
06,Friuli-Venezia Giulia,093,Pordenone,SP00601PN,SP 006 -  del Sile,093005,Azzano Decimo,1,0,1,2,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP01401PN,SP 014 -  del Fiume,093005,Azzano Decimo,2,0,2,4,2,0
06,Friuli-Venezia Giulia,093,Pordenone,SP06601PN,SP 066 -  di Piagno,093005,Azzano Decimo,1,0,1,1,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP01501PN,SP 015 -  del Livenza,093007,Brugnera,1,0,1,2,1,0
06,Friuli-Venezia Giulia,093,Pordenone,SP02501PN,SP 025 -  di Tamai,093007,Brugnera,3,0,9,6,1,0
06,Friuli-Venezia Giulia,093,Pordenone,SP05001PN,SP 050 -  di Sacile,093007,Brugnera,3,0,4,5,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP06701PN,SP 067 -  di San Cassiano,093007,Brugnera,1,0,1,1,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP07001PN,SP 070 -  dei Camoi,093007,Brugnera,1,0,2,2,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP02901PN,SP 029 -  Pedemontana Occidentale,093008,Budoia,3,1,2,3,2,0
06,Friuli-Venezia Giulia,093,Pordenone,SP03101PN,SP 031 -  della Roiata,093008,Budoia,3,0,5,4,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP05201PN,SP 052 -  di Castel d’Aviano,093008,Budoia,1,0,1,1,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP01201PN,SP 012 -  di Caneva,093009,Caneva,1,0,3,2,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP01501PN,SP 015 -  del Livenza,093009,Caneva,1,0,3,1,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP02901PN,SP 029 -  Pedemontana Occidentale,093009,Caneva,3,0,4,4,0,0
06,Friuli-Venezia Giulia,093,Pordenone,SP00101PN,SP 001 -  della Val d’Arzino,093010,Casarsa della Delizia,1,0,1,1,1,0
